condition,replicate,major_category,label,category_n,feature,observed,expected,lift,z_score,empirical_p
drop_30pct,1,タヌキ,Tanuki,1268,mobility,265,194.778,1.36052,5.6233,0.002
drop_30pct,1,タヌキ,Tanuki,1268,boundary,94,169.672,0.55401,-6.262,0.002
drop_30pct,1,タヌキ,Tanuki,1268,livelihood,152,190.682,0.79714,-3.0964,0.002
drop_30pct,1,タヌキ,Tanuki,1268,dwelling,296,295.392,1.00206,0.0411,0.49102
drop_30pct,1,タヌキ,Tanuki,1268,death_ritual,49,119.476,0.41012,-6.755,0.002
drop_30pct,1,タヌキ,Tanuki,1268,taboo_time_weather,324,236.084,1.37239,6.1179,0.002
drop_30pct,1,タヌキ,Tanuki,1268,actors,279,274.142,1.01772,0.3365,0.40918
drop_30pct,1,タヌキ,Tanuki,1268,actions,162,116.82,1.38675,4.7136,0.002
drop_30pct,1,タヌキ,Tanuki,1268,strict_boundary_interface,190,248.08,0.76588,-4.1195,0.002
drop_30pct,1,テング,Tengu,1224,hydrology,82,166.688,0.49194,-7.3492,0.002
drop_30pct,1,テング,Tengu,1224,mobility,129,175.584,0.73469,-4.0137,0.002
drop_30pct,1,テング,Tengu,1224,boundary,124,160.348,0.77332,-3.1565,0.002
drop_30pct,1,テング,Tengu,1224,livelihood,152,180.956,0.83998,-2.3542,0.01198
drop_30pct,1,テング,Tengu,1224,dwelling,184,274.284,0.67084,-6.6401,0.002
drop_30pct,1,テング,Tengu,1224,death_ritual,21,113.234,0.18546,-9.3491,0.002
drop_30pct,1,テング,Tengu,1224,taboo_time_weather,239,221.042,1.08124,1.3016,0.11377
drop_30pct,1,テング,Tengu,1224,actors,185,258.188,0.71653,-5.4471,0.002
drop_30pct,1,テング,Tengu,1224,actions,101,109.712,0.92059,-0.8998,0.19361
drop_30pct,1,テング,Tengu,1224,strict_boundary_interface,196,232.666,0.84241,-2.723,0.00599
drop_30pct,1,オニ,Oni,807,hydrology,66,108.166,0.61017,-4.3596,0.002
drop_30pct,1,オニ,Oni,807,mobility,171,120.856,1.41491,5.2472,0.002
drop_30pct,1,オニ,Oni,807,boundary,103,107.624,0.95704,-0.4824,0.33134
drop_30pct,1,オニ,Oni,807,livelihood,124,125.32,0.98947,-0.1331,0.47904
drop_30pct,1,オニ,Oni,807,dwelling,220,186.126,1.18199,2.8618,0.00599
drop_30pct,1,オニ,Oni,807,death_ritual,60,74.234,0.80825,-1.8442,0.03393
drop_30pct,1,オニ,Oni,807,taboo_time_weather,159,147.492,1.07802,1.1404,0.13373
drop_30pct,1,オニ,Oni,807,actors,187,175.754,1.06399,0.9654,0.17964
drop_30pct,1,オニ,Oni,807,actions,52,70.5,0.73759,-2.2821,0.01198
drop_30pct,1,オニ,Oni,807,strict_boundary_interface,163,159.228,1.02369,0.3454,0.38523
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,hydrology,60,105.558,0.56841,-4.943,0.002
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,mobility,46,104.316,0.44097,-6.2303,0.002
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,boundary,85,91.154,0.93249,-0.6951,0.26547
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,livelihood,141,116.958,1.20556,2.52,0.00399
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,dwelling,121,164.964,0.73349,-3.9757,0.002
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,death_ritual,12,63.342,0.18945,-6.6132,0.002
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,taboo_time_weather,116,129.508,0.8957,-1.3739,0.0998
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,actors,147,156.774,0.93766,-0.9281,0.19162
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,actions,29,60.978,0.47558,-4.3508,0.002
drop_30pct,1,ヤマノカミ,Yama-no-kami,722,strict_boundary_interface,135,139.898,0.96499,-0.4921,0.34531
drop_30pct,1,イヌガミ,Inugami,552,hydrology,20,70.03,0.28559,-6.9813,0.002
drop_30pct,1,イヌガミ,Inugami,552,mobility,106,83.006,1.27702,2.7371,0.00599
drop_30pct,1,イヌガミ,Inugami,552,boundary,55,72.404,0.75963,-2.1955,0.01796
drop_30pct,1,イヌガミ,Inugami,552,livelihood,64,82.206,0.77853,-2.295,0.01198
drop_30pct,1,イヌガミ,Inugami,552,dwelling,199,128.126,1.55316,6.9406,0.002
drop_30pct,1,イヌガミ,Inugami,552,death_ritual,32,51.0,0.62745,-2.7397,0.00599
drop_30pct,1,イヌガミ,Inugami,552,taboo_time_weather,88,98.17,0.8964,-1.2621,0.11377
drop_30pct,1,イヌガミ,Inugami,552,actors,82,116.116,0.70619,-3.6357,0.002
drop_30pct,1,イヌガミ,Inugami,552,actions,25,49.606,0.50397,-3.9296,0.002
drop_30pct,1,イヌガミ,Inugami,552,strict_boundary_interface,116,108.77,1.06647,0.7652,0.24152
drop_30pct,1,ネコ,Neko,466,hydrology,30,64.89,0.46232,-4.8867,0.002
drop_30pct,1,ネコ,Neko,466,mobility,48,71.71,0.66936,-3.1659,0.00399
drop_30pct,1,ネコ,Neko,466,boundary,33,62.72,0.52615,-3.9702,0.002
drop_30pct,1,ネコ,Neko,466,livelihood,45,77.75,0.57878,-4.2039,0.002
drop_30pct,1,ネコ,Neko,466,dwelling,132,113.028,1.16785,2.0453,0.01996
drop_30pct,1,ネコ,Neko,466,death_ritual,104,43.222,2.40618,9.7254,0.002
drop_30pct,1,ネコ,Neko,466,taboo_time_weather,92,87.404,1.05258,0.5514,0.30539
drop_30pct,1,ネコ,Neko,466,actors,84,105.194,0.79852,-2.2955,0.01796
drop_30pct,1,ネコ,Neko,466,actions,28,37.824,0.74027,-1.6179,0.06387
drop_30pct,1,ネコ,Neko,466,strict_boundary_interface,60,94.28,0.6364,-3.9353,0.002
drop_30pct,1,ヒノタマ,Hitodama,249,hydrology,10,33.14,0.30175,-4.4172,0.002
drop_30pct,1,ヒノタマ,Hitodama,249,mobility,31,38.462,0.80599,-1.3169,0.1018
drop_30pct,1,ヒノタマ,Hitodama,249,boundary,38,31.936,1.18988,1.0809,0.16567
drop_30pct,1,ヒノタマ,Hitodama,249,livelihood,23,38.45,0.59818,-2.5697,0.01198
drop_30pct,1,ヒノタマ,Hitodama,249,dwelling,52,56.77,0.91598,-0.7191,0.2475
drop_30pct,1,ヒノタマ,Hitodama,249,death_ritual,42,23.962,1.75278,3.8891,0.002
drop_30pct,1,ヒノタマ,Hitodama,249,taboo_time_weather,79,43.848,1.80168,5.9236,0.002
drop_30pct,1,ヒノタマ,Hitodama,249,actors,22,53.816,0.4088,-4.9371,0.002
drop_30pct,1,ヒノタマ,Hitodama,249,actions,42,25.224,1.66508,3.7811,0.002
drop_30pct,1,ヒノタマ,Hitodama,249,strict_boundary_interface,46,49.182,0.9353,-0.4982,0.33333
drop_30pct,2,その他,Other,19084,hydrology,2830,3316.41,0.85333,-13.715,0.002
drop_30pct,2,その他,Other,19084,mobility,2649,2770.356,0.95619,-3.8254,0.002
drop_30pct,2,その他,Other,19084,boundary,2765,2472.058,1.1185,10.5642,0.002
drop_30pct,2,その他,Other,19084,livelihood,2748,2714.682,1.01227,1.0669,0.1497
drop_30pct,2,その他,Other,19084,dwelling,4835,4717.96,1.02481,2.946,0.002
drop_30pct,2,その他,Other,19084,death_ritual,1665,1479.6,1.1253,7.928,0.002
drop_30pct,2,その他,Other,19084,taboo_time_weather,3848,3942.278,0.97609,-2.549,0.00599
drop_30pct,2,その他,Other,19084,actors,3156,3223.914,0.97893,-2.0578,0.02794
drop_30pct,2,その他,Other,19084,actions,1803,1706.594,1.05649,3.844,0.002
drop_30pct,2,その他,Other,19084,strict_boundary_interface,3688,3844.204,0.95937,-4.1872,0.002
drop_30pct,2,キツネ,Kitsune,3618,hydrology,348,644.622,0.53985,-13.9772,0.002
drop_30pct,2,キツネ,Kitsune,3618,mobility,682,507.704,1.3433,8.6134,0.002
drop_30pct,2,キツネ,Kitsune,3618,boundary,255,464.12,0.54943,-11.5894,0.002
drop_30pct,2,キツネ,Kitsune,3618,livelihood,659,509.078,1.2945,7.7636,0.002
drop_30pct,2,キツネ,Kitsune,3618,dwelling,862,904.984,0.9525,-1.8182,0.05389
drop_30pct,2,キツネ,Kitsune,3618,death_ritual,117,262.46,0.44578,-10.3076,0.002
drop_30pct,2,キツネ,Kitsune,3618,taboo_time_weather,709,724.392,0.97875,-0.6647,0.25749
drop_30pct,2,キツネ,Kitsune,3618,actors,532,586.074,0.90774,-2.6246,0.00399
drop_30pct,2,キツネ,Kitsune,3618,actions,224,367.504,0.60952,-8.6704,0.002
drop_30pct,2,キツネ,Kitsune,3618,strict_boundary_interface,596,710.556,0.83878,-5.1296,0.002
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,hydrology,956,410.354,2.3297,31.0482,0.002
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,mobility,301,327.478,0.91915,-1.6799,0.06387
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,boundary,315,305.094,1.03247,0.6418,0.26547
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,livelihood,346,327.872,1.05529,1.1221,0.15369
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,dwelling,546,569.9,0.95806,-1.191,0.12176
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,death_ritual,98,178.446,0.54919,-6.6718,0.002
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,taboo_time_weather,591,481.48,1.22747,5.8199,0.002
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,actors,440,389.526,1.12958,2.9876,0.002
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,actions,126,204.53,0.61605,-6.0787,0.002
drop_30pct,2,ヘビ・リュウ,Snake/Dragon,2335,strict_boundary_interface,698,463.018,1.5075,12.8633,0.002
drop_30pct,2,ユウレイ,Yurei,1641,hydrology,129,283.8,0.45455,-11.1166,0.002
drop_30pct,2,ユウレイ,Yurei,1641,mobility,317,242.566,1.30686,5.0561,0.002
drop_30pct,2,ユウレイ,Yurei,1641,boundary,301,207.738,1.44894,7.2561,0.002
drop_30pct,2,ユウレイ,Yurei,1641,livelihood,148,218.11,0.67856,-5.2618,0.002
drop_30pct,2,ユウレイ,Yurei,1641,dwelling,455,397.398,1.14495,3.3154,0.002
drop_30pct,2,ユウレイ,Yurei,1641,death_ritual,282,124.904,2.25773,16.0403,0.002
drop_30pct,2,ユウレイ,Yurei,1641,taboo_time_weather,353,332.568,1.06144,1.2622,0.11377
drop_30pct,2,ユウレイ,Yurei,1641,actors,242,262.042,0.92352,-1.3977,0.08383
drop_30pct,2,ユウレイ,Yurei,1641,actions,377,184.588,2.04239,15.8645,0.002
drop_30pct,2,ユウレイ,Yurei,1641,strict_boundary_interface,351,324.302,1.08232,1.72,0.0519
drop_30pct,2,カッパ,Kappa,1412,hydrology,1100,287.928,3.8204,58.9178,0.002
drop_30pct,2,カッパ,Kappa,1412,mobility,120,205.92,0.58275,-6.9706,0.002
drop_30pct,2,カッパ,Kappa,1412,boundary,126,172.528,0.73032,-4.0512,0.002
drop_30pct,2,カッパ,Kappa,1412,livelihood,167,191.652,0.87137,-1.9557,0.03194
drop_30pct,2,カッパ,Kappa,1412,dwelling,247,334.26,0.73895,-5.7563,0.002
drop_30pct,2,カッパ,Kappa,1412,death_ritual,89,107.874,0.82504,-2.1204,0.02595
drop_30pct,2,カッパ,Kappa,1412,taboo_time_weather,171,285.628,0.59868,-7.5528,0.002
drop_30pct,2,カッパ,Kappa,1412,actors,321,237.374,1.3523,6.4572,0.002
drop_30pct,2,カッパ,Kappa,1412,actions,102,130.254,0.78309,-2.8704,0.00798
drop_30pct,2,カッパ,Kappa,1412,strict_boundary_interface,400,293.86,1.36119,7.6944,0.002
drop_30pct,2,タヌキ,Tanuki,1268,hydrology,125,219.174,0.57032,-7.5667,0.002
drop_30pct,2,タヌキ,Tanuki,1268,mobility,252,184.036,1.3693,5.7096,0.002
drop_30pct,2,タヌキ,Tanuki,1268,boundary,96,167.352,0.57364,-6.1163,0.002
drop_30pct,2,タヌキ,Tanuki,1268,livelihood,113,170.876,0.6613,-5.0446,0.002
drop_30pct,2,タヌキ,Tanuki,1268,dwelling,309,310.95,0.99373,-0.1296,0.46707
drop_30pct,2,タヌキ,Tanuki,1268,death_ritual,39,97.392,0.40044,-6.4317,0.002
drop_30pct,2,タヌキ,Tanuki,1268,taboo_time_weather,339,266.598,1.27158,4.8619,0.002
drop_30pct,2,タヌキ,Tanuki,1268,actors,198,205.348,0.96422,-0.5631,0.30938
drop_30pct,2,タヌキ,Tanuki,1268,actions,141,116.19,1.21353,2.5828,0.00399
drop_30pct,2,タヌキ,Tanuki,1268,strict_boundary_interface,202,253.434,0.79705,-3.686,0.002
drop_30pct,2,テング,Tengu,1224,hydrology,123,213.594,0.57586,-6.7754,0.002
drop_30pct,2,テング,Tengu,1224,mobility,118,168.206,0.70152,-4.3718,0.002
drop_30pct,2,テング,Tengu,1224,boundary,117,157.038,0.74504,-3.4971,0.002
drop_30pct,2,テング,Tengu,1224,livelihood,110,165.942,0.66288,-4.737,0.002
drop_30pct,2,テング,Tengu,1224,dwelling,205,290.422,0.70587,-6.2495,0.002
drop_30pct,2,テング,Tengu,1224,death_ritual,19,95.836,0.19826,-8.1836,0.002
drop_30pct,2,テング,Tengu,1224,taboo_time_weather,257,250.602,1.02553,0.4348,0.33733
drop_30pct,2,テング,Tengu,1224,actors,232,199.268,1.16426,2.5591,0.00998
drop_30pct,2,テング,Tengu,1224,actions,111,110.476,1.00474,0.0533,0.47505
drop_30pct,2,テング,Tengu,1224,strict_boundary_interface,209,237.698,0.87927,-2.1203,0.01597
drop_30pct,2,オニ,Oni,807,hydrology,105,141.434,0.7424,-3.3391,0.002
drop_30pct,2,オニ,Oni,807,mobility,153,115.3,1.32697,3.9474,0.002
drop_30pct,2,オニ,Oni,807,boundary,122,105.52,1.15618,1.7417,0.0479
drop_30pct,2,オニ,Oni,807,livelihood,136,114.396,1.18885,2.3092,0.01597
drop_30pct,2,オニ,Oni,807,dwelling,235,196.496,1.19595,3.2094,0.002
drop_30pct,2,オニ,Oni,807,death_ritual,50,61.45,0.81367,-1.5739,0.05988
drop_30pct,2,オニ,Oni,807,taboo_time_weather,168,167.54,1.00275,0.0428,0.50699
drop_30pct,2,オニ,Oni,807,actors,146,133.84,1.09085,1.1515,0.13772
drop_30pct,2,オニ,Oni,807,actions,52,71.03,0.73209,-2.3563,0.00998
drop_30pct,2,オニ,Oni,807,strict_boundary_interface,189,162.434,1.16355,2.4293,0.01597
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,hydrology,72,137.632,0.52313,-6.2841,0.002
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,mobility,44,98.62,0.44616,-6.0193,0.002
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,boundary,82,89.6,0.91518,-0.8716,0.19561
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,livelihood,144,99.838,1.44234,5.2414,0.002
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,dwelling,121,172.834,0.70009,-4.6139,0.002
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,death_ritual,12,54.26,0.22116,-5.8217,0.002
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,taboo_time_weather,131,145.894,0.89791,-1.4678,0.08782
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,actors,143,120.822,1.18356,2.3519,0.01397
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,actions,32,61.532,0.52005,-3.9953,0.002
drop_30pct,2,ヤマノカミ,Yama-no-kami,722,strict_boundary_interface,129,142.68,0.90412,-1.3801,0.09182
drop_30pct,2,イヌガミ,Inugami,552,hydrology,30,97.206,0.30862,-8.3829,0.002
drop_30pct,2,イヌガミ,Inugami,552,mobility,97,79.33,1.22274,2.1374,0.01996
drop_30pct,2,イヌガミ,Inugami,552,boundary,55,70.962,0.77506,-2.0162,0.02395
drop_30pct,2,イヌガミ,Inugami,552,livelihood,51,72.83,0.70026,-2.7293,0.00599
drop_30pct,2,イヌガミ,Inugami,552,dwelling,201,134.194,1.49783,6.4511,0.002
drop_30pct,2,イヌガミ,Inugami,552,death_ritual,25,42.532,0.58779,-2.8218,0.00599
drop_30pct,2,イヌガミ,Inugami,552,taboo_time_weather,94,112.746,0.83373,-2.0714,0.01996
drop_30pct,2,イヌガミ,Inugami,552,actors,68,87.27,0.77919,-2.4287,0.00798
drop_30pct,2,イヌガミ,Inugami,552,actions,23,49.948,0.46048,-4.4645,0.002
drop_30pct,2,イヌガミ,Inugami,552,strict_boundary_interface,112,111.644,1.00319,0.038,0.51297
drop_30pct,2,ネコ,Neko,466,hydrology,31,82.916,0.37387,-6.6893,0.002
drop_30pct,2,ネコ,Neko,466,mobility,44,68.434,0.64296,-3.2786,0.002
drop_30pct,2,ネコ,Neko,466,boundary,34,61.576,0.55216,-3.734,0.002
drop_30pct,2,ネコ,Neko,466,livelihood,43,68.71,0.62582,-3.4362,0.002
drop_30pct,2,ネコ,Neko,466,dwelling,136,119.656,1.13659,1.7416,0.05788
drop_30pct,2,ネコ,Neko,466,death_ritual,128,36.036,3.552,16.3529,0.002
drop_30pct,2,ネコ,Neko,466,taboo_time_weather,117,97.592,1.19887,2.301,0.01397
drop_30pct,2,ネコ,Neko,466,actors,64,79.712,0.80289,-1.9161,0.04192
drop_30pct,2,ネコ,Neko,466,actions,34,37.934,0.89629,-0.6732,0.27345
drop_30pct,2,ネコ,Neko,466,strict_boundary_interface,67,95.814,0.69927,-3.1636,0.002
drop_30pct,2,ヒノタマ,Hitodama,249,hydrology,30,43.93,0.6829,-2.3639,0.01796
drop_30pct,2,ヒノタマ,Hitodama,249,mobility,28,37.05,0.75574,-1.6776,0.05589
drop_30pct,2,ヒノタマ,Hitodama,249,boundary,37,31.414,1.17782,1.0,0.17565
drop_30pct,2,ヒノタマ,Hitodama,249,livelihood,23,34.014,0.67619,-2.0495,0.02595
drop_30pct,2,ヒノタマ,Hitodama,249,dwelling,57,59.946,0.95086,-0.4437,0.35329
drop_30pct,2,ヒノタマ,Hitodama,249,death_ritual,36,19.21,1.87402,3.8949,0.002
drop_30pct,2,ヒノタマ,Hitodama,249,taboo_time_weather,80,50.682,1.57847,4.7239,0.002
drop_30pct,2,ヒノタマ,Hitodama,249,actors,24,40.81,0.58809,-2.9582,0.002
drop_30pct,2,ヒノタマ,Hitodama,249,actions,41,25.42,1.6129,3.6066,0.002
drop_30pct,2,ヒノタマ,Hitodama,249,strict_boundary_interface,49,50.356,0.97307,-0.2095,0.44711
drop_30pct,3,その他,Other,19084,hydrology,2517,2914.326,0.86366,-12.5431,0.002
drop_30pct,3,その他,Other,19084,mobility,1860,1924.106,0.96668,-2.4645,0.00798
drop_30pct,3,その他,Other,19084,boundary,3039,2766.152,1.09864,9.4502,0.002
drop_30pct,3,その他,Other,19084,livelihood,2965,3039.438,0.97551,-2.313,0.01397
drop_30pct,3,その他,Other,19084,dwelling,4726,4613.05,1.02448,2.8523,0.00399
drop_30pct,3,その他,Other,19084,death_ritual,1306,1203.922,1.08479,4.8885,0.002
drop_30pct,3,その他,Other,19084,taboo_time_weather,1181,1080.102,1.09342,4.9743,0.002
drop_30pct,3,その他,Other,19084,actors,3854,4016.74,0.95948,-4.6955,0.002
drop_30pct,3,その他,Other,19084,actions,1621,1576.784,1.02804,1.8501,0.04192
drop_30pct,3,その他,Other,19084,strict_boundary_interface,3185,3316.77,0.96027,-3.9719,0.002
drop_30pct,3,キツネ,Kitsune,3618,hydrology,320,564.664,0.56671,-12.4688,0.002
drop_30pct,3,キツネ,Kitsune,3618,mobility,335,322.138,1.03993,0.8337,0.20359
drop_30pct,3,キツネ,Kitsune,3618,boundary,292,537.896,0.54286,-13.213,0.002
drop_30pct,3,キツネ,Kitsune,3618,livelihood,760,581.37,1.30726,8.9826,0.002
drop_30pct,3,キツネ,Kitsune,3618,dwelling,851,883.768,0.96292,-1.403,0.08782
drop_30pct,3,キツネ,Kitsune,3618,death_ritual,101,231.234,0.43679,-10.0515,0.002
drop_30pct,3,キツネ,Kitsune,3618,taboo_time_weather,155,197.432,0.78508,-3.3072,0.002
drop_30pct,3,キツネ,Kitsune,3618,actors,641,727.746,0.8808,-3.881,0.002
drop_30pct,3,キツネ,Kitsune,3618,actions,239,346.028,0.6907,-6.706,0.002
drop_30pct,3,キツネ,Kitsune,3618,strict_boundary_interface,425,619.21,0.68636,-9.9464,0.002
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,hydrology,622,354.83,1.75295,16.6685,0.002
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,mobility,228,220.448,1.03426,0.5507,0.32136
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,boundary,500,355.298,1.40727,8.87,0.002
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,livelihood,378,366.958,1.03009,0.6633,0.26148
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,dwelling,538,556.744,0.96633,-0.9428,0.2016
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,death_ritual,98,142.858,0.686,-4.2709,0.002
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,taboo_time_weather,156,131.296,1.18816,2.2753,0.01597
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,actors,780,480.118,1.6246,16.8993,0.002
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,actions,101,188.308,0.53636,-7.085,0.002
drop_30pct,3,ヘビ・リュウ,Snake/Dragon,2335,strict_boundary_interface,544,401.178,1.35601,8.5421,0.002
drop_30pct,3,ユウレイ,Yurei,1641,hydrology,130,247.62,0.525,-8.7846,0.002
drop_30pct,3,ユウレイ,Yurei,1641,mobility,272,157.668,1.72514,9.6345,0.002
drop_30pct,3,ユウレイ,Yurei,1641,boundary,219,224.452,0.97571,-0.3997,0.36128
drop_30pct,3,ユウレイ,Yurei,1641,livelihood,162,243.928,0.66413,-5.9115,0.002
drop_30pct,3,ユウレイ,Yurei,1641,dwelling,436,388.566,1.12207,2.7721,0.00798
drop_30pct,3,ユウレイ,Yurei,1641,death_ritual,321,111.07,2.89007,22.803,0.002
drop_30pct,3,ユウレイ,Yurei,1641,taboo_time_weather,94,92.924,1.01158,0.1221,0.48303
drop_30pct,3,ユウレイ,Yurei,1641,actors,401,331.25,1.21057,4.3927,0.002
drop_30pct,3,ユウレイ,Yurei,1641,actions,364,174.134,2.09034,16.7835,0.002
drop_30pct,3,ユウレイ,Yurei,1641,strict_boundary_interface,313,276.132,1.13352,2.4851,0.00798
drop_30pct,3,カッパ,Kappa,1412,hydrology,1087,264.4,4.1112,61.1586,0.002
drop_30pct,3,カッパ,Kappa,1412,mobility,126,143.436,0.87844,-1.652,0.06986
drop_30pct,3,カッパ,Kappa,1412,boundary,104,178.016,0.58422,-6.0946,0.002
drop_30pct,3,カッパ,Kappa,1412,livelihood,338,221.094,1.52876,8.7432,0.002
drop_30pct,3,カッパ,Kappa,1412,dwelling,244,326.9,0.74641,-5.4866,0.002
drop_30pct,3,カッパ,Kappa,1412,death_ritual,55,89.144,0.61698,-3.9746,0.002
drop_30pct,3,カッパ,Kappa,1412,taboo_time_weather,48,81.244,0.59081,-4.25,0.002
drop_30pct,3,カッパ,Kappa,1412,actors,295,287.29,1.02684,0.5344,0.29741
drop_30pct,3,カッパ,Kappa,1412,actions,101,120.53,0.83797,-2.1118,0.01996
drop_30pct,3,カッパ,Kappa,1412,strict_boundary_interface,446,250.264,1.78212,15.39,0.002
drop_30pct,3,タヌキ,Tanuki,1268,hydrology,113,185.006,0.61079,-6.2472,0.002
drop_30pct,3,タヌキ,Tanuki,1268,mobility,148,122.536,1.20781,2.7191,0.00399
drop_30pct,3,タヌキ,Tanuki,1268,boundary,161,191.846,0.83921,-2.5136,0.00399
drop_30pct,3,タヌキ,Tanuki,1268,livelihood,144,189.944,0.75812,-3.6734,0.002
drop_30pct,3,タヌキ,Tanuki,1268,dwelling,304,304.24,0.99921,-0.0161,0.51497
drop_30pct,3,タヌキ,Tanuki,1268,death_ritual,37,79.812,0.46359,-5.0379,0.002
drop_30pct,3,タヌキ,Tanuki,1268,taboo_time_weather,51,72.97,0.69892,-2.7015,0.00798
drop_30pct,3,タヌキ,Tanuki,1268,actors,256,257.804,0.993,-0.1261,0.49301
drop_30pct,3,タヌキ,Tanuki,1268,actions,143,106.476,1.34303,3.8083,0.002
drop_30pct,3,タヌキ,Tanuki,1268,strict_boundary_interface,198,213.518,0.92732,-1.1746,0.14371
drop_30pct,3,テング,Tengu,1224,hydrology,120,182.578,0.65725,-5.287,0.002
drop_30pct,3,テング,Tengu,1224,mobility,59,110.874,0.53214,-5.2554,0.002
drop_30pct,3,テング,Tengu,1224,boundary,158,186.566,0.84689,-2.3501,0.00998
drop_30pct,3,テング,Tengu,1224,livelihood,148,184.848,0.80066,-2.9678,0.002
drop_30pct,3,テング,Tengu,1224,dwelling,188,282.932,0.66447,-6.9869,0.002
drop_30pct,3,テング,Tengu,1224,death_ritual,8,75.328,0.1062,-8.4579,0.002
drop_30pct,3,テング,Tengu,1224,taboo_time_weather,55,68.902,0.79824,-1.7245,0.04192
drop_30pct,3,テング,Tengu,1224,actors,178,243.342,0.73148,-4.8753,0.002
drop_30pct,3,テング,Tengu,1224,actions,104,101.178,1.02789,0.2863,0.37924
drop_30pct,3,テング,Tengu,1224,strict_boundary_interface,174,205.3,0.84754,-2.4136,0.00998
drop_30pct,3,オニ,Oni,807,hydrology,96,124.004,0.77417,-2.7525,0.002
drop_30pct,3,オニ,Oni,807,mobility,118,78.522,1.50276,4.6942,0.002
drop_30pct,3,オニ,Oni,807,boundary,122,120.922,1.00891,0.1152,0.47305
drop_30pct,3,オニ,Oni,807,livelihood,115,127.432,0.90244,-1.2547,0.0998
drop_30pct,3,オニ,Oni,807,dwelling,228,191.92,1.18799,2.9909,0.00399
drop_30pct,3,オニ,Oni,807,death_ritual,38,49.71,0.76443,-1.7627,0.03593
drop_30pct,3,オニ,Oni,807,taboo_time_weather,22,44.818,0.49087,-3.431,0.002
drop_30pct,3,オニ,Oni,807,actors,184,166.836,1.10288,1.4659,0.07186
drop_30pct,3,オニ,Oni,807,actions,49,64.542,0.7592,-2.0356,0.01996
drop_30pct,3,オニ,Oni,807,strict_boundary_interface,165,140.038,1.17825,2.5135,0.00998
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,hydrology,63,123.624,0.50961,-6.1554,0.002
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,mobility,21,66.162,0.3174,-5.849,0.002
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,boundary,86,101.868,0.84423,-1.7365,0.04192
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,livelihood,143,116.04,1.23233,2.7685,0.00798
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,dwelling,121,168.91,0.71636,-4.3428,0.002
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,death_ritual,8,42.654,0.18756,-5.5639,0.002
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,taboo_time_weather,60,40.502,1.48141,3.3324,0.002
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,actors,142,146.156,0.97156,-0.4306,0.39321
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,actions,18,56.762,0.31711,-5.6478,0.002
drop_30pct,3,ヤマノカミ,Yama-no-kami,722,strict_boundary_interface,114,122.656,0.92943,-0.9044,0.1996
drop_30pct,3,イヌガミ,Inugami,552,hydrology,30,86.392,0.34725,-7.2115,0.002
